ID,Purchase_Amount,Account_Type,Retailer,Transaction_Date,AccountNumber
70896,14.40374347,credit_card,Evo Car Share,2020-12-17 00:00:00.0000000,30-43321
70897,50.813486320000003,bank_account,Shell,2020-12-14 00:00:00.0000000,31-63342
70898,7.9722315940000001,bank_account,Subway,2020-12-14 00:00:00.0000000,58-43321
70899,11.21223017,bank_account,Pharmasave,2020-12-19 00:00:00.0000000,40-63342
70900,6.5334284739999999,bank_account,Maceys,2020-12-28 00:00:00.0000000,28-43321
70901,12.03632898,bank_account,Nathan's,2020-12-18 00:00:00.0000000,53-63342
70902,11.11094014,bank_account,Olly Fresco's,2020-12-25 00:00:00.0000000,39-63342
70903,19.3894704,bank_account,Bel Air Taxi,2020-12-26 00:00:00.0000000,40-63342
70904,50.056117270000001,credit_card,Walmart,2020-12-21 00:00:00.0000000,31-63342
70905,42.742583570000001,credit_card,Esso,2020-12-04 00:00:00.0000000,25-63342
70906,9.8227025010000002,bank_account,The Beer Store,2020-12-04 00:00:00.0000000,28-63342
70907,60.862693829999998,credit_card,Michael Kors,2020-12-04 00:00:00.0000000,51-63342
70908,56.624532559999999,credit_card,Nickels Restaurant,2020-12-15 00:00:00.0000000,47-63342
70909,26.49428618,bank_account,Dell Canada Inc,2020-12-19 00:00:00.0000000,63-43321
70910,1.5753451460000001,credit_card,Ned Devine's,2020-12-05 00:00:00.0000000,44-43321
70911,38.026894159999998,bank_account,7 Eleven,2020-12-19 00:00:00.0000000,65-43321
70912,21.126091989999999,credit_card,U Haul,2020-12-05 00:00:00.0000000,50-63342
70913,18.213825419999999,credit_card,Sushi Ka,2020-12-14 00:00:00.0000000,44-43321
70914,10.54033029,credit_card,Tallest Poppy,2020-12-06 00:00:00.0000000,41-63342
70915,10.96915168,bank_account,Blue Sky,2020-12-18 00:00:00.0000000,29-43321
70916,40.068983899999999,bank_account,Rogers,2020-12-07 00:00:00.0000000,58-43321
70917,65.187014270000006,bank_account,Bell,2020-12-07 00:00:00.0000000,47-43321
70918,88.264746450000004,credit_card,Petro-Canada,2020-12-10 00:00:00.0000000,59-63342
70919,15.72335262,bank_account,Sweet Dreams Teashop,2020-12-26 00:00:00.0000000,31-43321
70920,10.44049289,bank_account,Tim Hortons,2020-12-16 00:00:00.0000000,45-43321
70921,40.06227741,credit_card,Sport-Chek International,2020-12-16 00:00:00.0000000,31-63342
70922,55.167096710000003,credit_card,Walmart,2020-12-05 00:00:00.0000000,33-43321
70923,7.2670377229999996,credit_card,Tim Hortons,2020-12-26 00:00:00.0000000,60-43321
70924,13.1492361,credit_card,bureau en gros,2020-12-29 00:00:00.0000000,59-43321
70925,27.911905780000001,bank_account,Sobeys,2020-12-25 00:00:00.0000000,26-43321
70926,4.1605228050000003,credit_card,Tim Hortons,2020-12-02 00:00:00.0000000,34-63342
70927,29.587011589999999,credit_card,Waitrose,2020-12-18 00:00:00.0000000,36-63342
70928,51.358810409999997,bank_account,Melanie Lyne,2020-12-09 00:00:00.0000000,29-43321
70929,6.7718865700000004,credit_card,I Tunes,2020-12-04 00:00:00.0000000,27-43321
70930,3.647017382,bank_account,Ali Baba,2020-12-05 00:00:00.0000000,44-63342
70931,8.6687438669999999,bank_account,Le Chateau,2020-12-08 00:00:00.0000000,36-43321
70932,32.041118070000003,bank_account,Walmart,2020-12-26 00:00:00.0000000,36-63342
70933,6.0809377449999999,credit_card,KAUFLAND,2020-12-09 00:00:00.0000000,32-63342
70934,4.2694057880000003,bank_account,E Park,2020-12-27 00:00:00.0000000,41-43321
70935,1.663163537,bank_account,Tim Hortons,2020-12-18 00:00:00.0000000,33-43321
70936,7.1678501690000003,credit_card,Tim Hortons,2020-12-04 00:00:00.0000000,29-43321
70937,22.551426370000001,bank_account,Hamilton Beach Brands Inc,2020-12-25 00:00:00.0000000,29-63342
70938,1.7309839469999999,bank_account,Subway,2020-12-15 00:00:00.0000000,22-63342
70939,15.092905999999999,bank_account,Rexall,2020-12-07 00:00:00.0000000,28-63342
70940,8.8411053420000005,credit_card,Arby's,2020-12-04 00:00:00.0000000,47-43321
70941,37.531345930000001,bank_account,Cartier,2020-12-15 00:00:00.0000000,42-43321
70942,67.228367809999995,credit_card,Pharmacie,2020-12-09 00:00:00.0000000,43-63342
70943,7.0893841379999998,credit_card,Zehrs,2020-12-03 00:00:00.0000000,38-43321
70944,21.261344510000001,credit_card,Selfridges,2020-12-24 00:00:00.0000000,29-43321
70945,4.2230604789999999,credit_card,Tim Hortons,2020-12-08 00:00:00.0000000,53-43321
70946,76.894304719999994,credit_card,Super Save Gas,2020-12-06 00:00:00.0000000,34-63342
70947,12.18260875,credit_card,Tim Hortons,2020-12-04 00:00:00.0000000,25-43321
70948,9.2815670059999995,bank_account,South St Burger Co,2020-12-18 00:00:00.0000000,27-43321
70949,9.2066032440000001,bank_account,Pita Nutso,2020-12-17 00:00:00.0000000,22-63342
70950,12.32550004,bank_account,Diner Deluxe,2020-12-14 00:00:00.0000000,26-43321
70951,5.0554653749999998,bank_account,Rite Aid,2020-12-06 00:00:00.0000000,69-63342
70952,19.389706709999999,bank_account,Carnival,2020-12-29 00:00:00.0000000,30-43321
70953,61.076764089999998,credit_card,Petro-Canada,2020-12-16 00:00:00.0000000,40-43321
70954,10.702983830000001,credit_card,A&W,2020-12-09 00:00:00.0000000,23-63342
70955,8.4242890829999997,bank_account,Wimpy's Diner,2020-12-29 00:00:00.0000000,54-63342
70956,0.45152596699999997,bank_account,Safeway,2020-12-13 00:00:00.0000000,37-43321
70957,7.3277410170000001,credit_card,Rexall,2020-12-29 00:00:00.0000000,30-63342
70958,78.906857479999999,bank_account,Blue Banana,2020-12-29 00:00:00.0000000,42-63342
70959,32.984641340000003,credit_card,Cadillac,2020-12-29 00:00:00.0000000,24-43321
70960,17.321121250000001,bank_account,Walmart,2020-12-17 00:00:00.0000000,22-43321
70961,5.3871412469999997,bank_account,Sumo Ramen,2020-12-16 00:00:00.0000000,69-63342
70962,11.885867660000001,credit_card,Tim Hortons,2020-12-22 00:00:00.0000000,47-43321
70963,8.5150186590000008,bank_account,Tim Hortons,2020-12-05 00:00:00.0000000,28-63342
70964,10.922352760000001,bank_account,Tim Hortons,2020-12-02 00:00:00.0000000,33-43321
70965,29.02586183,bank_account,Holt Renfrew,2020-12-15 00:00:00.0000000,49-63342
70966,39.862289699999998,bank_account,Joe Dog's,2020-12-11 00:00:00.0000000,61-63342
70967,17.8200769,bank_account,Urban Outfitters,2020-12-18 00:00:00.0000000,63-43321
70968,4.3729107840000001,credit_card,India Bazaar,2020-12-25 00:00:00.0000000,40-43321
70969,21.321773619999998,bank_account,Maxi,2020-12-01 00:00:00.0000000,27-63342
70970,22.17719146,bank_account,Sobeys,2020-12-08 00:00:00.0000000,32-43321
70971,64.806440809999998,credit_card,Sheridan College,2020-12-25 00:00:00.0000000,31-63342
70972,30.67427477,credit_card,Netflix,2020-12-28 00:00:00.0000000,55-43321
70973,7.536329845,credit_card,Bridgehead,2020-12-31 00:00:00.0000000,26-63342
70974,8.4608690969999998,bank_account,Subway,2020-12-14 00:00:00.0000000,52-63342
70975,5.3756178910000001,bank_account,Topper's Pizza,2020-12-26 00:00:00.0000000,60-43321
70976,57.720319420000003,credit_card,Tesco,2020-12-05 00:00:00.0000000,32-63342
70977,6.0531352399999996,bank_account,Tim Hortons,2020-12-23 00:00:00.0000000,49-63342
70978,24.079656709999998,bank_account,Clinique.,2020-12-24 00:00:00.0000000,27-63342
70979,10.6133214,credit_card,Subway,2020-12-17 00:00:00.0000000,37-63342
70980,11.468262210000001,credit_card,Amazon,2020-12-25 00:00:00.0000000,38-63342
70981,5.2302938279999998,bank_account,Lyft,2020-12-24 00:00:00.0000000,53-43321
70982,20.106261870000001,credit_card,7 Eleven,2020-12-15 00:00:00.0000000,56-63342
70983,5.1797181270000001,credit_card,Tim Hortons,2020-12-31 00:00:00.0000000,34-43321
70984,7.0559217170000004,credit_card,Atlas Pizza,2020-12-07 00:00:00.0000000,34-63342
70985,5.9090428749999999,bank_account,McDonald's,2020-12-27 00:00:00.0000000,36-63342
70986,50.598936870000003,bank_account,Walmart,2020-12-18 00:00:00.0000000,35-43321
70987,16.855655760000001,credit_card,Lyft,2020-12-20 00:00:00.0000000,47-63342
70988,4.4797526779999997,credit_card,Tim Hortons,2020-12-19 00:00:00.0000000,41-63342
70989,6.1764127709999999,bank_account,Longo's,2020-12-26 00:00:00.0000000,56-43321
70990,29.83403436,credit_card,Waffle House,2020-12-07 00:00:00.0000000,39-43321
70991,39.408764869999999,bank_account,Sarker Foods,2020-12-26 00:00:00.0000000,37-43321
70992,37.092486540000003,bank_account,Beauty Boutique,2020-12-01 00:00:00.0000000,43-63342
70993,9.7528313880000006,bank_account,Petro-Canada,2020-12-31 00:00:00.0000000,51-43321
70994,6.4813128359999999,credit_card,McDonald's,2020-12-14 00:00:00.0000000,50-63342
70995,34.720235930000001,credit_card,R C Food Market,2020-12-31 00:00:00.0000000,31-43321
70996,53.198383380000003,credit_card,Squarespace,2020-12-15 00:00:00.0000000,27-63342
70997,5.8397137849999998,bank_account,Loobies,2020-12-02 00:00:00.0000000,28-63342
70998,39.049549929999998,bank_account,Echoage,2020-12-07 00:00:00.0000000,64-63342
70999,8.9654691569999994,bank_account,Red House,2020-12-04 00:00:00.0000000,42-63342
71000,11.29431757,bank_account,Cineplex Entertainment,2020-12-25 00:00:00.0000000,36-43321
71001,12.159894209999999,credit_card,Hamilton Beach Brands Inc,2020-12-30 00:00:00.0000000,69-43321
71002,15.08498601,credit_card,Esso,2020-12-02 00:00:00.0000000,29-63342
71003,3.792750034,credit_card,Cottage Restaurant,2020-12-26 00:00:00.0000000,31-43321
71004,49.377060970000002,credit_card,bureau en gros,2020-12-26 00:00:00.0000000,45-43321
71005,28.66755616,bank_account,PetSmart,2020-12-19 00:00:00.0000000,37-43321
71006,9.7973210559999995,credit_card,Rainforest Cafe,2020-12-07 00:00:00.0000000,35-43321
71007,4.5548418000000002,bank_account,Krispy Kreme Doughnut Corporation,2020-12-12 00:00:00.0000000,31-63342
71008,3.5707561249999999,credit_card,Amazon,2020-12-02 00:00:00.0000000,32-63342
71009,17.992685120000001,credit_card,Rabba Fine Foods,2020-12-18 00:00:00.0000000,59-63342
71010,5.6707856359999997,bank_account,Fresh Co.,2020-12-01 00:00:00.0000000,65-63342
71011,3.2318697539999999,credit_card,Maceys,2020-12-26 00:00:00.0000000,33-63342
71012,71.898963409999993,bank_account,Spotless Dry Clearners,2020-12-29 00:00:00.0000000,23-43321
71013,81.00006587,credit_card,Hello Fresh,2020-12-24 00:00:00.0000000,56-63342
71014,24.805650029999999,bank_account,Farm Boy,2020-12-30 00:00:00.0000000,46-43321
71015,2.640896159,bank_account,Purdy's Chocolates,2020-12-14 00:00:00.0000000,50-63342
71016,71.722738359999994,credit_card,Pet Valu,2020-12-15 00:00:00.0000000,38-63342
71017,29.967538749999999,credit_card,Spotless Dry Clearners,2020-12-14 00:00:00.0000000,30-43321
71018,64.618315039999999,bank_account,Bell,2020-12-18 00:00:00.0000000,22-63342
71019,1.0597782330000001,bank_account,Thai Tamarind,2020-12-10 00:00:00.0000000,50-43321
71020,34.726869790000002,bank_account,Ultramar Ltd,2020-12-26 00:00:00.0000000,25-43321
71021,25.230723340000001,bank_account,Zarkys,2020-12-04 00:00:00.0000000,63-43321
71022,0.35301511600000002,credit_card,The Beer Store,2020-12-14 00:00:00.0000000,25-43321
71023,8.8559536899999998,credit_card,Ned Devine's,2020-12-05 00:00:00.0000000,58-43321
71024,73.059262349999997,credit_card,TELUS,2020-12-01 00:00:00.0000000,50-43321
71025,32.431326319999997,credit_card,Mc Graw Hill,2020-12-27 00:00:00.0000000,50-43321
71026,7.7349317060000002,credit_card,Dixie Lee,2020-12-14 00:00:00.0000000,43-43321
71027,6.9140888389999997,bank_account,Rogers,2020-12-04 00:00:00.0000000,60-63342
71028,42.123026979999999,credit_card,Rexall,2020-12-08 00:00:00.0000000,33-63342
71029,41.869348709999997,bank_account,Minor Fisheries Ltd,2020-12-15 00:00:00.0000000,50-43321
71030,17.974496890000001,credit_card,Mc Graw Hill,2020-12-06 00:00:00.0000000,32-63342
71031,9.9428082040000003,credit_card,Fresh Co.,2020-12-15 00:00:00.0000000,28-63342
71032,27.99107222,bank_account,Bell,2020-12-27 00:00:00.0000000,21-43321
71033,15.43926914,bank_account,Lululemon,2020-12-06 00:00:00.0000000,25-43321
71034,4.3884238800000004,credit_card,Skip The Dishes,2020-12-23 00:00:00.0000000,44-63342
71035,45.628228710000002,credit_card,Walmart,2020-12-31 00:00:00.0000000,66-63342
71036,15.77804149,bank_account,PlayStation Network,2020-12-07 00:00:00.0000000,55-43321
71037,6.5824910010000002,credit_card,Crystal Buffet,2020-12-15 00:00:00.0000000,31-43321
71038,16.79199191,bank_account,Amazon,2020-12-22 00:00:00.0000000,45-43321
71039,2.812031835,bank_account,D S Pizza,2020-12-11 00:00:00.0000000,40-63342
71040,11.32156185,bank_account,Jean Coutu,2020-12-16 00:00:00.0000000,46-43321
71041,8.9030894479999994,credit_card,Tim Hortons,2020-12-23 00:00:00.0000000,22-63342
71042,20.208627289999999,bank_account,Sbarro,2020-12-27 00:00:00.0000000,28-43321
71043,1.657370993,credit_card,East Side Mario's,2020-12-23 00:00:00.0000000,64-43321
71044,62.778073450000001,credit_card,Clinique.,2020-12-25 00:00:00.0000000,39-63342
71045,6.5233003920000003,credit_card,Sumo Ramen,2020-12-05 00:00:00.0000000,40-63342
71046,8.8868227720000004,credit_card,Food Basics,2020-12-31 00:00:00.0000000,41-63342
71047,14.752833730000001,bank_account,NUNA GOLF,2020-12-14 00:00:00.0000000,59-43321
71048,30.810575839999998,bank_account,Star Noodle,2020-12-03 00:00:00.0000000,65-63342
71049,4.0087492219999996,bank_account,Intact Insurance,2020-12-03 00:00:00.0000000,57-43321
71050,7.05800261,bank_account,Duanereade,2020-12-19 00:00:00.0000000,32-63342
71051,6.0188473199999999,bank_account,Stitches,2020-12-01 00:00:00.0000000,26-63342
71052,4.8756010950000004,credit_card,Coach,2020-12-22 00:00:00.0000000,47-63342
71053,13.1265109,credit_card,Food Basics,2020-12-10 00:00:00.0000000,44-43321
71054,16.053601010000001,credit_card,Xbox,2020-12-08 00:00:00.0000000,48-63342
71055,68.830684160000004,credit_card,Zara,2020-12-26 00:00:00.0000000,21-63342
71056,39.582937549999997,credit_card,Amazon,2020-12-05 00:00:00.0000000,31-63342
71057,3.065652531,credit_card,Quiznos,2020-12-15 00:00:00.0000000,52-63342
71058,19.470897839999999,credit_card,Walmart,2020-12-05 00:00:00.0000000,64-63342
71059,58.22589808,bank_account,H Mart,2020-12-27 00:00:00.0000000,32-63342
71060,30.75639048,credit_card,Walmart,2020-12-31 00:00:00.0000000,43-43321
71061,36.16038683,bank_account,Winners,2020-12-02 00:00:00.0000000,56-43321
71062,63.235866029999997,bank_account,Safeway,2020-12-17 00:00:00.0000000,23-43321
71063,15.429848489999999,bank_account,Lyft,2020-12-15 00:00:00.0000000,23-63342
71064,14.238635650000001,credit_card,Ticketmaster,2020-12-16 00:00:00.0000000,52-63342
71065,28.73204557,credit_card,Fas Gas,2020-12-20 00:00:00.0000000,61-43321
71066,2.3504212170000001,bank_account,Burger King,2020-12-05 00:00:00.0000000,33-63342
71067,23.399797499999998,credit_card,Harry's,2020-12-14 00:00:00.0000000,45-43321
71068,16.287996840000002,bank_account,Pharmaprix,2020-12-25 00:00:00.0000000,35-63342
71069,17.289744630000001,credit_card,Walmart,2020-12-17 00:00:00.0000000,59-63342
71070,3.868945225,bank_account,Pizza Pizza,2020-12-23 00:00:00.0000000,62-43321
71071,8.0233843650000001,bank_account,S Mart,2020-12-05 00:00:00.0000000,24-43321
71072,1.0928638989999999,bank_account,Dhaba,2020-12-04 00:00:00.0000000,36-43321
71073,2.4167348350000002,bank_account,Rogers,2020-12-26 00:00:00.0000000,40-63342
71074,29.79844185,bank_account,Old Navy,2020-12-26 00:00:00.0000000,51-63342
71075,35.28812362,credit_card,Safeway,2020-12-06 00:00:00.0000000,55-43321
71076,4.1365808619999997,bank_account,Montana's Cook House &amp; Bar,2020-12-05 00:00:00.0000000,21-63342
71077,1.5519558149999999,bank_account,Dairy Queen,2020-12-18 00:00:00.0000000,45-63342
71078,33.126274799999997,bank_account,Bc Liquor Stores,2020-12-22 00:00:00.0000000,48-43321
71079,26.238260799999999,credit_card,Walmart,2020-12-23 00:00:00.0000000,30-43321
71080,57.147146429999999,credit_card,Ardene,2020-12-06 00:00:00.0000000,51-43321
71081,17.47005407,bank_account,No Frills,2020-12-06 00:00:00.0000000,37-43321
71082,10.20043085,bank_account,Mary Brown's,2020-12-11 00:00:00.0000000,44-43321
71083,68.852442300000007,bank_account,Petro-Canada,2020-12-13 00:00:00.0000000,40-63342
71084,10.03151647,bank_account,Fidelity Investments,2020-12-30 00:00:00.0000000,39-63342
71085,22.910350510000001,credit_card,Vons,2020-12-25 00:00:00.0000000,21-43321
71086,18.006287539999999,credit_card,Rogers,2020-12-22 00:00:00.0000000,36-43321
71087,34.179773419999997,credit_card,Safeway,2020-12-05 00:00:00.0000000,50-63342
71088,52.922678070000003,bank_account,Shell,2020-12-12 00:00:00.0000000,69-63342
71089,10.675191939999999,bank_account,Asian Cuisine,2020-12-30 00:00:00.0000000,43-63342
71090,27.358855500000001,bank_account,Costco Gas,2020-12-04 00:00:00.0000000,33-43321
71091,4.8983431309999999,credit_card,E Park,2020-12-27 00:00:00.0000000,26-43321
71092,6.6039654749999999,credit_card,Lily Thai Restaurant,2020-12-25 00:00:00.0000000,54-63342
71093,31.42210481,bank_account,Fresh Co.,2020-12-15 00:00:00.0000000,56-43321
71094,32.797945249999998,bank_account,Running Room Canada Inc.,2020-12-19 00:00:00.0000000,35-43321
71095,3.8748801730000002,bank_account,Mac's Convenience Store,2020-12-05 00:00:00.0000000,36-63342
71096,43.226390690000002,credit_card,Ardene,2020-12-10 00:00:00.0000000,65-63342
71097,3.3070584749999998,bank_account,Tim Hortons,2020-12-23 00:00:00.0000000,33-43321
71098,5.5441420099999998,bank_account,Fresh Co.,2020-12-31 00:00:00.0000000,55-43321
71099,5.6322648390000003,bank_account,Fairweather,2020-12-23 00:00:00.0000000,29-63342
71100,7.0872219650000003,bank_account,Pizza Pizza,2020-12-08 00:00:00.0000000,63-43321
71101,9.9024665980000002,bank_account,Quick Books,2020-12-25 00:00:00.0000000,51-43321
71102,15.13053783,bank_account,Tim Hortons,2020-12-27 00:00:00.0000000,40-43321
71103,28.102755040000002,bank_account,Wine Rack,2020-12-26 00:00:00.0000000,56-63342
71104,23.356629659999999,bank_account,bureau en gros,2020-12-22 00:00:00.0000000,70-43321
71105,30.90348968,bank_account,Atlantic Superstore,2020-12-23 00:00:00.0000000,51-63342
71106,5.4120644479999998,credit_card,Pho Dau Bo,2020-12-24 00:00:00.0000000,30-43321
71107,26.17985131,bank_account,Michael Kors,2020-12-30 00:00:00.0000000,42-43321
71108,26.48599956,bank_account,Grand Lux Cafe,2020-12-18 00:00:00.0000000,36-43321
71109,3.2528838740000001,credit_card,Quiznos,2020-12-07 00:00:00.0000000,53-63342
71110,24.921737870000001,credit_card,Marshalls,2020-12-24 00:00:00.0000000,50-63342
71111,32.477141899999999,bank_account,Nickels Restaurant,2020-12-30 00:00:00.0000000,22-43321
71112,5.9870805740000002,bank_account,Fas Gas,2020-12-06 00:00:00.0000000,43-43321
71113,34.801230099999998,credit_card,Quiznos,2020-12-25 00:00:00.0000000,47-63342
71114,24.50818348,credit_card,R C Food Market,2020-12-14 00:00:00.0000000,43-63342
71115,61.406735400000002,credit_card,Walmart,2020-12-07 00:00:00.0000000,26-63342
71116,7.6134023300000004,bank_account,Burger King,2020-12-06 00:00:00.0000000,64-43321
71117,21.455355189999999,bank_account,Fresh Co.,2020-12-03 00:00:00.0000000,36-43321
71118,8.8663228079999996,bank_account,O Sushi,2020-12-17 00:00:00.0000000,34-43321
71119,70.186451379999994,bank_account,Petro-Canada,2020-12-26 00:00:00.0000000,34-43321
71120,63.117463049999998,bank_account,Jimmy G's,2020-12-15 00:00:00.0000000,44-63342
71121,1.7057247680000001,credit_card,Highland Farms,2020-12-02 00:00:00.0000000,46-43321
71122,24.950101759999999,credit_card,Petro-Canada,2020-12-14 00:00:00.0000000,41-43321
71123,8.1806344440000007,credit_card,Pita Nutso,2020-12-08 00:00:00.0000000,59-63342
71124,74.695474880000006,credit_card,Walmart,2020-12-25 00:00:00.0000000,23-63342
71125,6.6289042460000003,bank_account,Free People,2020-12-22 00:00:00.0000000,27-63342
71126,29.52711583,bank_account,San Remo,2020-12-27 00:00:00.0000000,41-43321
71127,43.22301014,credit_card,Ardene,2020-12-20 00:00:00.0000000,44-43321
71128,17.853841209999999,credit_card,I G A,2020-12-01 00:00:00.0000000,59-43321
71129,16.235306510000001,credit_card,Metro,2020-12-17 00:00:00.0000000,29-43321
71130,29.047173340000001,bank_account,Bangkok Groceries,2020-12-12 00:00:00.0000000,46-43321
71131,68.827053039999996,bank_account,Farm Boy,2020-12-14 00:00:00.0000000,50-43321
71132,9.5537117120000001,bank_account,Canadian Tire Store,2020-12-06 00:00:00.0000000,29-63342
71133,6.750826429,credit_card,Dollar General Store,2020-12-27 00:00:00.0000000,39-43321
71134,9.0845875389999993,bank_account,Mac's Convenience Store,2020-12-25 00:00:00.0000000,27-43321
71135,18.465941149999999,credit_card,Petro-Canada,2020-12-20 00:00:00.0000000,36-43321
71136,15.34683147,credit_card,Petro-Canada,2020-12-28 00:00:00.0000000,30-43321
71137,23.026396250000001,bank_account,Hollister,2020-12-07 00:00:00.0000000,24-63342
71138,13.872931380000001,credit_card,Fortino's,2020-12-02 00:00:00.0000000,23-43321
71139,11.137801400000001,credit_card,Shoppers Drug Mart,2020-12-16 00:00:00.0000000,39-63342
71140,10.328806589999999,credit_card,BEECHWOOD GOLF & COUNTRY,2020-12-26 00:00:00.0000000,49-63342
71141,39.956612990000004,credit_card,Fresh Co.,2020-12-25 00:00:00.0000000,31-63342
71142,5.744595136,bank_account,Nordstrom,2020-12-26 00:00:00.0000000,41-63342
71143,34.424800439999999,credit_card,Fresh,2020-12-05 00:00:00.0000000,59-43321
71144,10.198752989999999,credit_card,H Mart,2020-12-17 00:00:00.0000000,39-63342
71145,76.929299499999999,bank_account,Simons,2020-12-18 00:00:00.0000000,36-43321
71146,6.080961104,credit_card,T.J. Maxx,2020-12-15 00:00:00.0000000,59-43321
71147,8.1893672750000004,credit_card,Tim Hortons,2020-12-30 00:00:00.0000000,58-43321
71148,5.8821540649999999,bank_account,Waring House,2020-12-26 00:00:00.0000000,22-43321
71149,18.094902770000001,credit_card,Lego,2020-12-22 00:00:00.0000000,33-43321
71150,8.14194146,bank_account,Tim Hortons,2020-12-05 00:00:00.0000000,41-43321
71151,47.624195540000002,credit_card,Pizza Hut,2020-12-07 00:00:00.0000000,29-63342
71152,29.950153539999999,credit_card,Petro-Canada,2020-12-16 00:00:00.0000000,50-43321
71153,4.2191372920000001,credit_card,Tim Hortons,2020-12-29 00:00:00.0000000,48-63342
71154,17.066381570000001,bank_account,E Park,2020-12-02 00:00:00.0000000,39-43321
71155,7.180109324,credit_card,A&W,2020-12-09 00:00:00.0000000,39-43321
71156,38.035135990000001,bank_account,Aubainerie,2020-12-17 00:00:00.0000000,46-63342
71157,6.6934406449999999,bank_account,The Grocery Store,2020-12-05 00:00:00.0000000,45-63342
71158,70.273192800000004,credit_card,Petro-Canada,2020-12-13 00:00:00.0000000,44-43321
71159,66.609909810000005,credit_card,Rona,2020-12-06 00:00:00.0000000,59-63342
71160,47.887086789999998,credit_card,Holt Renfrew,2020-12-27 00:00:00.0000000,58-63342
71161,45.064141880000001,credit_card,Metro,2020-12-19 00:00:00.0000000,26-43321
71162,67.243784099999999,bank_account,I G A,2020-12-16 00:00:00.0000000,26-63342
71163,5.2052384060000003,credit_card,Tim Hortons,2020-12-06 00:00:00.0000000,28-63342
71164,55.280517949999997,bank_account,Bell,2020-12-28 00:00:00.0000000,24-43321
71165,7.5481509410000003,bank_account,Zehrs,2020-12-15 00:00:00.0000000,49-43321
71166,22.156761920000001,credit_card,Property Tax,2020-12-24 00:00:00.0000000,35-43321
71167,23.715733740000001,bank_account,Safeway,2020-12-21 00:00:00.0000000,40-43321
71168,28.952695609999999,bank_account,Bombay Grocers,2020-12-30 00:00:00.0000000,34-43321
71169,3.679272187,bank_account,Groupon Inc.,2020-12-14 00:00:00.0000000,42-43321
71170,6.3446488949999997,credit_card,Amazon,2020-12-11 00:00:00.0000000,32-63342
71171,8.3815699830000003,bank_account,Tim Hortons,2020-12-27 00:00:00.0000000,42-43321
71172,17.503481069999999,bank_account,Zen Gardens,2020-12-25 00:00:00.0000000,69-63342
71173,7.4335114439999996,credit_card,Food Basics,2020-12-09 00:00:00.0000000,28-43321
71174,32.651272140000003,credit_card,Circle K,2020-12-05 00:00:00.0000000,28-43321
71175,76.795636380000005,credit_card,Ticketmaster,2020-12-06 00:00:00.0000000,69-63342
71176,9.9194432349999992,bank_account,Kramer's,2020-12-22 00:00:00.0000000,26-43321
71177,10.678622799999999,bank_account,Mac's Convenience Store,2020-12-11 00:00:00.0000000,46-43321
71178,32.328308640000003,bank_account,Arepa Cafe,2020-12-08 00:00:00.0000000,31-43321
71179,56.423664979999998,credit_card,Daisy Mart,2020-12-02 00:00:00.0000000,70-63342
71180,8.8796920190000002,bank_account,Kung Fu Tea,2020-12-18 00:00:00.0000000,54-43321
71181,64.625817040000001,credit_card,Esso,2020-12-15 00:00:00.0000000,35-63342
71182,72.826021699999998,bank_account,Petro-Canada,2020-12-15 00:00:00.0000000,25-43321
71183,8.5898445189999997,bank_account,Sobeys,2020-12-17 00:00:00.0000000,45-43321
71184,3.7254828290000002,credit_card,Fas Gas,2020-12-16 00:00:00.0000000,36-63342
71185,16.72283487,bank_account,Love's Travel Stops,2020-12-16 00:00:00.0000000,38-43321
71186,29.512584669999999,credit_card,Shell,2020-12-05 00:00:00.0000000,35-43321
71187,8.0079193669999995,credit_card,McDonald's,2020-12-13 00:00:00.0000000,35-43321
71188,3.2033279060000002,bank_account,Harry's,2020-12-25 00:00:00.0000000,49-63342
71189,55.372858700000002,credit_card,Petro-Canada,2020-12-15 00:00:00.0000000,45-63342
71190,78.539740300000005,bank_account,Walmart,2020-12-19 00:00:00.0000000,31-43321
71191,37.887443949999998,bank_account,Shell,2020-12-09 00:00:00.0000000,61-43321
71192,34.084665870000002,credit_card,Super Save Gas,2020-12-08 00:00:00.0000000,55-63342
71193,1.3560485289999999,bank_account,Rogers,2020-12-13 00:00:00.0000000,28-63342
71194,6.8334731949999998,bank_account,La Carnita,2020-12-31 00:00:00.0000000,22-43321
71195,10.95723033,bank_account,Tim Hortons,2020-12-12 00:00:00.0000000,32-63342
71196,12.38022642,bank_account,Skip The Dishes,2020-12-04 00:00:00.0000000,29-43321
71197,41.821852200000002,credit_card,Body Works,2020-12-27 00:00:00.0000000,31-43321
71198,33.211934239999998,credit_card,Sobeys,2020-12-06 00:00:00.0000000,29-43321
71199,52.22938113,credit_card,Circle K,2020-12-26 00:00:00.0000000,67-63342
71200,9.2642479380000005,credit_card,Subway,2020-12-10 00:00:00.0000000,27-63342
71201,49.050860030000003,credit_card,Fas Gas,2020-12-07 00:00:00.0000000,35-63342
71202,56.759767199999999,bank_account,Circle K,2020-12-16 00:00:00.0000000,22-43321
71203,5.4389033480000002,credit_card,India Town Food Center,2020-12-25 00:00:00.0000000,33-43321
71204,28.647337060000002,credit_card,Sephora,2020-12-22 00:00:00.0000000,57-63342
71205,7.2136725579999998,credit_card,Premiere Moisson,2020-12-26 00:00:00.0000000,28-63342
